ra,dec,b1mag
155.979038,-59.513292,8.4
150.883312,-60.211221,8.4
179.00894,-60.21073,8.4
200.178148,-60.860603,8.4
247.748221,-62.174466,8.4
202.805946,-58.809579,8.4
152.669248,-53.301872,8.4
169.777691,-56.586369,8.4
232.674181,-52.771308,8.4
265.169056,-62.162436,8.4
196.02011,-60.189591,8.4
186.131266,-58.795015,8.4
158.596643,-55.913519,8.4
131.370387,-57.648053,8.4
245.052357,-54.583589,8.4
89.233057,-60.834509,8.4
136.943596,-54.57445,8.4
267.175064,-62.146988,8.4
263.705105,-57.147375,8.4
270.789952,-60.169306,8.4
170.620712,-55.895245,8.4
100.966626,-54.567269,8.4
120.367677,-58.118871,8.4
238.243726,-53.917856,8.4
253.592284,-53.269099,8.4
228.239999,-54.563187,8.4
106.333366,-60.156123,8.4
166.924012,-58.756736,8.4
245.642856,-53.904278,8.4
265.831331,-60.146153,8.4
149.462282,-56.534509,8.4
138.402366,-55.197973,8.4
110.905591,-58.097128,8.4
165.919007,-59.433082,8.4
105.396929,-59.43105,8.4
180.676484,-58.093094,8.4
157.400784,-62.109457,8.4
186.818581,-60.779645,8.4
260.083092,-58.092257,8.4
137.62262,-53.884502,8.4
236.071178,-57.112491,8.4
334.534051,-58.726261,8.4
133.967208,-59.424634,8.4
187.513772,-61.456009,8.4
176.51088,-58.087265,8.4
289.821932,-58.722009,8.4
119.605893,-55.846117,8.4
57.369261,-60.119597,8.4
237.552097,-52.715214,8.4
166.784333,-58.716364,8.4
204.033954,-52.713601,8.4
111.768878,-55.834997,8.4
305.587657,-56.50098,8.4
229.63733,-59.405643,8.4
164.797774,-59.398153,8.4
259.135807,-61.423583,8.4
156.254766,-57.086488,8.4
187.104638,-62.075689,8.4
148.695916,-55.146934,8.4
201.335749,-53.838485,8.4
147.134388,-58.676114,8.4
223.556652,-53.197801,8.4
270.37068,-58.048167,8.4
151.126181,-58.664462,8.4
217.635175,-55.788985,8.4
196.446337,-53.184902,8.4
57.197086,-53.18228,8.4
159.160086,-59.355204,8.4
194.176588,-55.779879,8.4
176.196131,-59.353116,8.4
168.151714,-58.643997,8.4
227.180158,-53.802784,8.4
137.041315,-55.099895,8.4
191.943081,-57.044513,8.4
244.335429,-53.794746,8.4
88.476337,-55.093656,8.4
235.206003,-55.090192,8.4
191.657266,-60.032972,8.4
159.342746,-58.623008,8.4
184.317033,-55.085769,8.4
170.734476,-59.312629,8.4
23.514055,-59.312489,8.4
231.480211,-53.771031,8.4
246.920444,-52.634081,8.4
195.316043,-54.407336,8.4
60.266416,-54.406186,8.4
228.37384,-53.134374,8.4
177.034489,-57.994724,8.4
110.371397,-61.992574,8.4
45.735504,-59.999628,8.4
172.879398,-60.648857,8.4
203.059403,-61.990569,8.4
115.229677,-61.989987,8.4
159.976017,-53.750471,8.4
1.8948,-60.641823,8.4
133.500016,-52.618606,8.4
215.108309,-57.983691,8.4
194.490766,-52.615156,8.4
150.669806,-61.305565,8.4
208.708859,-61.300231,8.4
141.547076,-54.370175,8.4
146.357997,-54.369295,8.4
275.405622,-56.984063,8.4
291.288874,-56.983539,8.4
236.489704,-52.599156,8.4
262.215951,-57.963338,8.4
166.28039,-59.956436,8.4
277.205978,-60.609713,8.4
105.955687,-57.484592,8.4
287.801268,-61.950224,8.4
292.296009,-53.09646,8.4
231.708907,-59.950572,8.4
285.494924,-56.972114,8.4
231.247129,-61.944886,8.4
45.872386,-59.238286,8.4
236.144583,-53.087544,8.4
30.973227,-55.661398,8.4
147.45495,-53.07926,8.4
267.660876,-54.333633,8.4
120.706633,-52.576085,8.4
136.168089,-53.077959,8.4
120.359334,-56.949027,8.4
314.549773,-58.505162,8.4
60.217449,-54.322104,8.4
206.321017,-61.910228,8.4
291.91356,-59.907821,8.4
171.565365,-57.925863,8.4
45.647942,-54.968086,8.4
42.92802,-52.559489,8.4
213.092404,-53.660309,8.4
227.85278,-57.920885,8.4
156.221566,-52.551651,8.4
164.511782,-56.282289,8.4
236.871349,-59.177799,8.4
248.937569,-54.288052,8.4
348.27167,-54.287098,8.4
141.456012,-53.640091,8.4
154.086016,-55.597588,8.4
331.132,-52.538011,8.4
143.479818,-53.635076,8.4
114.10521,-61.873855,8.4
65.352296,-61.873809,8.4
179.284177,-58.454999,8.4
233.946716,-56.903895,8.4
251.629402,-54.275348,8.4
313.465954,-55.587359,8.4
79.59935,-57.41992,8.4
131.541769,-53.027439,8.4
238.990294,-53.620324,8.4
267.772497,-54.265186,8.4
145.031509,-53.024769,8.4
242.836464,-56.252553,8.4
216.876856,-52.525111,8.4
131.591121,-52.523656,8.4
266.273263,-60.514446,8.4
91.309035,-59.142387,8.4
241.15176,-58.431245,8.4
250.192358,-56.241499,8.4
174.088427,-54.252791,8.4
166.856702,-53.604925,8.4
230.531416,-54.903559,8.4
75.288164,-53.008903,8.4
129.09016,-56.870885,8.4
150.491014,-53.005698,8.4
29.711637,-56.869605,8.4
25.654226,-58.413148,8.4
208.669478,-50.690556,8.4
172.423664,-56.866138,8.4
190.703691,-47.926592,8.4
256.562735,-52.482205,8.4
262.580922,-51.977559,8.4
242.496438,-48.57443,8.4
158.964881,-49.979895,8.4
172.006346,-47.350583,8.4
163.587964,-42.663862,8.4
283.010249,-44.68529,8.4
167.79219,-47.904296,8.4
260.449206,-51.342802,8.4
224.980604,-49.965062,8.4
168.790395,-51.338737,8.4
237.260492,-48.550003,8.4
276.784873,-50.652311,8.4
128.902364,-48.548291,8.4
309.830745,-50.651894,8.4
131.659146,-43.968681,8.4
60.568576,-44.662926,8.4
49.661656,-42.64211,8.4
80.358941,-45.341181,8.4
277.744369,-51.319867,8.4
330.781219,-43.232467,8.4
227.467123,-44.652953,8.4
281.178628,-47.881518,8.4
357.293776,-51.318172,8.4
195.847559,-46.0293,8.4
55.203291,-43.228186,8.4
135.946136,-46.028159,8.4
258.538596,-45.332242,8.4
99.212225,-46.025844,8.4
269.998278,-52.439531,8.4
306.999432,-42.619601,8.4
221.290588,-49.916274,8.4
244.537858,-49.212822,8.4
235.920698,-50.607585,8.4
109.290372,-46.695146,8.4
145.474943,-45.996727,8.4
197.798787,-47.289426,8.4
94.062554,-52.411903,8.4
94.956733,-43.899943,8.4
70.909285,-49.888211,8.4
198.357497,-52.407342,8.4
229.140664,-51.899274,8.4
270.17594,-48.476951,8.4
45.221157,-45.28018,8.4
300.872322,-44.593206,8.4
194.580826,-50.582559,8.4
117.053315,-42.581102,8.4
189.030358,-48.462313,8.4
74.606095,-44.577393,8.4
331.325054,-51.882897,8.4
260.126602,-43.872105,8.4
168.705401,-49.165916,8.4
171.050514,-48.454398,8.4
185.73659,-52.390073,8.4
206.968484,-49.163996,8.4
157.206783,-52.388773,8.4
261.496381,-50.559737,8.4
234.767779,-51.241716,8.4
354.683523,-45.251705,8.4
276.204647,-45.941563,8.4
121.365056,-42.549404,8.4
21.308254,-45.926341,8.4
246.652587,-48.420286,8.4
182.421311,-51.85177,8.4
9.018347,-49.128125,8.4
243.107583,-51.850018,8.4
200.974361,-47.78583,8.4
206.238914,-45.223156,8.4
214.850563,-44.530802,8.4
125.453815,-48.409557,8.4
127.961651,-43.822003,8.4
151.863173,-43.122436,8.4
135.191083,-45.895317,8.4
162.453784,-47.766053,8.4
126.257097,-49.100867,8.4
133.846567,-43.800999,8.4
264.86608,-45.886409,8.4
102.954688,-43.101257,8.4
323.712342,-49.793073,8.4
30.568711,-50.492537,8.4
248.287396,-45.883302,8.4
263.275298,-44.498823,8.4
266.242009,-45.186957,8.4
297.640123,-43.786089,8.4
10.652085,-47.19341,8.4
129.483005,-44.485795,8.4
151.00191,-43.776197,8.4
227.177121,-44.48454,8.4
265.458314,-50.472406,8.4
135.623916,-46.561696,8.4
215.444496,-51.152017,8.4
91.576995,-52.32121,8.4
236.738465,-52.320745,8.4
111.76636,-52.320542,8.4
251.899274,-48.348701,8.4
122.775172,-45.852128,8.4
129.90287,-42.48684,8.4
163.333512,-51.792786,8.4
82.811436,-50.458547,8.4
122.054899,-47.725651,8.4
258.190528,-43.756215,8.4
181.790461,-50.45373,8.4
208.449401,-49.051139,8.4
70.426065,-52.312178,8.4
271.679663,-48.33859,8.4
251.90356,-48.336479,8.4
249.923686,-45.149118,8.4
122.502252,-48.334841,8.4
191.025036,-51.12953,8.4
326.299843,-50.446576,8.4
157.37076,-44.457615,8.4
148.91255,-52.306152,8.4
162.049567,-52.304649,8.4
115.253948,-51.123379,8.4
339.546325,-43.740731,8.4
173.281522,-43.73916,8.4
337.532468,-46.529141,8.4
265.080168,-46.528502,8.4
228.983275,-47.158243,8.4
169.390692,-44.445308,8.4
173.454253,-50.432728,8.4
246.077239,-43.729887,8.4
223.271414,-43.728356,8.4
262.69383,-42.457966,8.4
261.638218,-51.760784,8.4
109.150367,-46.512558,8.4
229.885333,-51.759624,8.4
137.096514,-51.758334,8.4
229.008686,-49.016671,8.4
95.787384,-43.038674,8.4
119.217346,-43.037944,8.4
204.670216,-51.102017,8.4
101.191391,-51.100612,8.4
257.392367,-43.035438,8.4
179.014206,-42.446224,8.4
153.376529,-44.421125,8.4
109.705251,-42.444741,8.4
286.718486,-49.002282,8.4
142.257803,-48.287701,8.4
128.097487,-45.785161,8.4
234.619598,-45.78194,8.4
244.415808,-43.014369,8.4
195.321617,-43.68392,8.4
110.859914,-48.273835,8.4
329.783811,-48.982021,8.4
23.500595,-44.396518,8.4
281.422384,-42.425561,8.4
251.368963,-51.065889,8.4
61.158958,-47.665894,8.4
41.687545,-43.004771,8.4
83.284191,-47.662622,8.4
236.062426,-51.714572,8.4
246.732537,-50.36655,8.4
154.972881,-47.099005,8.4
37.598651,-51.707766,8.4
269.135067,-42.406019,8.4
188.94627,-45.059986,8.4
296.415625,-48.957349,8.4
130.531483,-48.244667,8.4
353.467437,-45.050067,8.4
103.637856,-52.236456,8.4
198.36477,-45.736339,8.4
284.170983,-51.0274,8.4
254.556493,-45.731344,8.4
23.468502,-44.348257,8.4
256.002429,-42.96927,8.4
282.750271,-45.031617,8.4
243.849556,-51.016858,8.4
267.156254,-45.027588,8.4
149.110488,-47.063129,8.4
166.355314,-49.614741,8.4
121.005835,-47.061461,8.4
36.091525,-44.327791,8.4
129.3182,-48.910627,8.4
76.098123,-49.611576,8.4
251.453984,-46.395919,8.4
263.169909,-42.364706,8.4
254.268324,-42.948918,8.4
72.416786,-45.005808,8.4
122.108067,-47.601969,8.4
274.265884,-43.59483,8.4
262.565125,-45.694446,8.4
88.439292,-45.691911,8.4
281.172463,-47.595942,8.4
342.915612,-44.997203,8.4
194.783751,-51.64702,8.4
290.962624,-42.936038,8.4
155.054259,-52.194285,8.4
212.573406,-44.989712,8.4
178.752016,-42.33646,8.4
279.289808,-51.631017,8.4
105.959254,-43.56133,8.4
294.326759,-44.284258,8.4
354.897137,-44.972483,8.4
213.691471,-45.659599,8.4
235.803496,-48.854174,8.4
223.180385,-47.014429,8.4
239.174528,-42.323137,8.4
230.966951,-44.955414,8.4
295.877673,-50.945481,8.4
133.960121,-46.341672,8.4
144.160118,-46.338681,8.4
268.414978,-42.897517,8.4
290.767588,-50.242895,8.4
207.477097,-50.239965,8.4
107.204813,-52.154543,8.4
127.258027,-44.239128,8.4
39.445069,-45.619532,8.4
251.800696,-51.583538,8.4
180.268874,-46.31388,8.4
142.827824,-45.614818,8.4
231.010419,-52.148882,8.4
171.967085,-46.972895,8.4
204.050657,-48.801889,8.4
95.179006,-46.969047,8.4
151.667447,-49.51096,8.4
302.158014,-46.30138,8.4
46.52352,-48.796381,8.4
110.045684,-43.491479,8.4
287.351509,-44.215419,8.4
353.889155,-52.13326,8.4
114.920707,-50.894946,8.4
104.468342,-42.273972,8.4
272.694812,-46.95239,8.4
230.112748,-47.506302,8.4
186.248514,-50.191853,8.4
151.56739,-50.882558,8.4
266.065617,-44.199947,8.4
49.823133,-50.875244,8.4
296.318325,-48.070111,8.4
283.682315,-50.168824,8.4
172.014079,-50.855072,8.4
86.693874,-50.85473,8.4
249.757951,-48.7472,8.4
197.461009,-48.052065,8.4
165.728586,-42.822144,8.4
196.854167,-48.050668,8.4
260.504882,-48.049189,8.4
292.403044,-50.151562,8.4
177.310452,-46.223084,8.4
258.141262,-43.422947,8.4
154.885254,-46.218059,8.4
125.855119,-42.80727,8.4
103.371267,-42.22209,8.4
184.650621,-44.145123,8.4
300.4298,-42.803211,8.4
237.721709,-47.460306,8.4
55.535702,-49.426773,8.4
133.846,-46.891083,8.4
326.416887,-44.139822,8.4
157.407092,-46.889866,8.4
49.328771,-43.407316,8.4
352.968438,-45.520218,8.4
134.567465,-46.197848,8.4
181.248898,-46.19634,8.4
147.158286,-52.065135,8.4
200.891582,-50.12424,8.4
205.537953,-49.410404,8.4
333.810709,-48.693967,8.4
137.047124,-50.798232,8.4
294.951535,-46.182647,8.4
293.861234,-45.498652,8.4
81.600076,-43.375751,8.4
321.421147,-46.170141,8.4
260.009805,-46.169993,8.4
140.615963,-44.102202,8.4
269.48983,-44.792355,8.4
127.407235,-44.099427,8.4
95.195151,-44.789194,8.4
146.25357,-46.163158,8.4
192.075572,-48.666487,8.4
207.590471,-50.770927,8.4
115.697982,-42.757506,8.4
334.414279,-48.650492,8.4
71.179997,-47.41181,8.4
272.945528,-46.837185,8.4
158.186418,-52.027951,8.4
263.468331,-44.076709,8.4
339.443893,-50.066661,8.4
109.146018,-42.161543,8.4
142.639762,-42.160272,8.4
156.054413,-42.744099,8.4
352.857771,-42.15943,8.4
306.806693,-44.758559,8.4
56.855739,-42.741175,8.4
133.16114,-51.423482,8.4
338.013162,-42.740059,8.4
261.155447,-51.422418,8.4
204.800913,-50.055232,8.4
199.949137,-42.154863,8.4
303.722472,-44.057703,8.4
166.386728,-48.623211,8.4
117.486773,-42.145753,8.4
342.787875,-44.736752,8.4
61.419941,-46.801826,8.4
186.315643,-45.433011,8.4
124.248013,-42.721324,8.4
246.243096,-48.601394,8.4
246.958128,-44.031415,8.4
332.111311,-44.725242,8.4
317.04417,-47.937808,8.4
152.411201,-42.093146,8.4
125.341973,-51.389113,8.4
131.419671,-47.930555,8.4
260.738746,-42.088307,8.4
1.786363,-42.088186,8.4
101.148783,-46.773694,8.4
114.059724,-42.082287,8.4
209.418847,-45.404303,8.4
152.871575,-39.402169,8.4
51.174029,-50.005917,8.4
196.074661,-41.442363,8.4
129.531687,-42.077294,8.4
109.375462,-38.709454,8.4
130.036801,-40.067153,8.4
39.544229,-37.515092,8.4
176.361108,-36.351982,8.4
12.110436,-39.385502,8.4
237.138569,-34.399324,8.4
153.455802,-38.045617,8.4
248.403074,-34.395735,8.4
126.022938,-40.052537,8.4
226.197887,-37.507402,8.4
167.949097,-38.687438,8.4
100.887862,-39.372961,8.4
142.97214,-39.369654,8.4
43.490158,-36.954319,8.4
112.016149,-40.032006,8.4
226.650497,-42.041097,8.4
207.613478,-33.177904,8.4
40.278899,-42.036387,8.4
344.010485,-38.664174,8.4
145.008616,-42.034048,8.4
257.033294,-35.646784,8.4
282.502953,-39.348326,8.4
226.326279,-40.013459,8.4
157.783342,-39.33983,8.4
98.030807,-37.468211,8.4
113.140799,-40.002502,8.4
148.738358,-35.630585,8.4
93.875622,-39.332145,8.4
46.442274,-36.926773,8.4
219.279516,-36.925076,8.4
235.986857,-42.011067,8.4
211.859853,-35.623011,8.4
197.93816,-35.618707,8.4
260.825519,-37.987688,8.4
274.998057,-32.712051,8.4
88.213741,-35.615228,8.4
202.585959,-36.915919,8.4
116.305644,-40.665444,8.4
103.996456,-34.957152,8.4
199.383708,-40.656263,8.4
103.101655,-38.617619,8.4
265.379292,-39.300682,8.4
92.356333,-34.950299,8.4
267.861566,-37.443764,8.4
220.52301,-34.316096,8.4
305.448195,-36.901499,8.4
237.234542,-38.612522,8.4
210.697876,-41.987486,8.4
14.549598,-39.965328,8.4
195.185112,-39.295198,8.4
264.213022,-37.440153,8.4
153.467839,-41.98647,8.4
280.469929,-35.593615,8.4
153.909612,-39.291417,8.4
285.525364,-39.290392,8.4
101.479219,-37.432862,8.4
178.520611,-33.690482,8.4
96.77637,-41.323098,8.4
284.227759,-33.123169,8.4
261.382818,-36.886405,8.4
258.890716,-32.689728,8.4
103.961786,-41.320352,8.4
133.467356,-33.121266,8.4
268.170333,-34.929372,8.4
268.913766,-37.953445,8.4
164.420592,-41.31589,8.4
229.256361,-39.944097,8.4
251.570635,-39.272632,8.4
61.807407,-34.290447,8.4
253.462325,-41.310302,8.4
246.954141,-41.308251,8.4
177.702465,-39.264021,8.4
157.145434,-33.672231,8.4
195.741015,-36.230352,8.4
318.568028,-38.577967,8.4
208.633548,-36.869109,8.4
277.315114,-41.956568,8.4
103.729534,-37.937999,8.4
185.712479,-39.252106,8.4
292.504315,-38.566707,8.4
132.555162,-40.602694,8.4
112.918265,-36.856503,8.4
303.371903,-36.842234,8.4
230.497694,-39.224456,8.4
225.127242,-41.928323,8.4
163.843811,-36.836903,8.4
285.20631,-34.880293,8.4
358.863179,-41.263008,8.4
100.476278,-41.262268,8.4
222.520885,-38.533649,8.4
135.60709,-34.245456,8.4
123.662772,-36.832973,8.4
263.179366,-39.216041,8.4
272.831461,-34.876726,8.4
280.758643,-36.183583,8.4
277.180743,-33.62836,8.4
138.587344,-38.529426,8.4
278.84532,-37.908205,8.4
104.654733,-36.827484,8.4
221.323245,-38.524232,8.4
103.681702,-37.372284,8.4
258.584728,-38.516573,8.4
306.269684,-41.241143,8.4
192.691002,-39.872069,8.4
264.870165,-37.364642,8.4
270.053233,-37.896029,8.4
130.388076,-41.237453,8.4
163.832739,-35.497149,8.4
128.667101,-41.234627,8.4
256.304132,-41.231798,8.4
234.182328,-32.636514,8.4
91.982187,-33.595228,8.4
72.647799,-34.207147,8.4
266.18883,-39.84842,8.4
228.046853,-39.16509,8.4
249.064803,-34.199934,8.4
219.481114,-39.163761,8.4
176.085028,-39.839647,8.4
294.813763,-34.826011,8.4
96.857038,-32.617094,8.4
357.517752,-37.328862,8.4
213.307396,-33.568989,8.4
127.506299,-34.178651,8.4
50.676638,-38.459016,8.4
273.969063,-36.764696,8.4
271.033487,-33.025679,8.4
328.68712,-33.550036,8.4
79.855534,-36.745091,8.4
233.623687,-39.118265,8.4
1.649292,-32.593111,8.4
108.474584,-36.082772,8.4
227.115886,-39.111424,8.4
19.028408,-34.148808,8.4
197.587464,-34.779205,8.4
160.204324,-37.833391,8.4
142.23409,-37.832792,8.4
82.609527,-33.535134,8.4
158.159069,-32.584905,8.4
153.273253,-36.071819,8.4
124.690642,-41.826366,8.4
156.143049,-41.141143,8.4
111.828439,-39.093024,8.4
253.549379,-40.452819,8.4
219.354728,-36.722657,8.4
119.703252,-32.576699,8.4
242.951509,-33.521857,8.4
15.718956,-37.284258,8.4
336.817699,-40.448855,8.4
105.849347,-34.754139,8.4
186.351536,-36.716319,8.4
277.846853,-34.750104,8.4
272.460382,-34.749101,8.4
257.03546,-32.568606,8.4
124.622732,-33.505599,8.4
96.207934,-34.113279,8.4
90.833053,-39.060976,8.4
29.494152,-34.106855,8.4
311.402856,-35.374723,8.4
80.404452,-34.10648,8.4
116.9355,-33.495073,8.4
49.543348,-38.379445,8.4
264.053473,-33.488638,8.4
269.302689,-37.255489,8.4
110.952666,-33.485464,8.4
22.68492,-37.789476,8.4
118.798279,-39.735783,8.4
7.736728,-37.787777,8.4
82.889087,-36.014664,8.4
97.780382,-39.04121,8.4
256.386599,-32.967669,8.4
232.100351,-39.040106,8.4
114.894054,-34.087696,8.4
281.804424,-32.965453,8.4
151.836032,-36.671022,8.4
248.033062,-33.473757,8.4
185.512617,-39.724342,8.4
89.353119,-40.397687,8.4
230.547534,-38.360066,8.4
151.980883,-38.358773,8.4
355.244,-37.240524,8.4
133.858081,-41.078844,8.4
254.574942,-41.076406,8.4
263.484279,-34.076932,8.4
305.085071,-32.959363,8.4
120.897813,-41.757031,8.4
89.277587,-41.756549,8.4
126.787524,-41.07083,8.4
130.136012,-41.070382,8.4
156.64446,-34.700819,8.4
127.360123,-34.699341,8.4
300.492792,-34.699256,8.4
258.163349,-32.953006,8.4
139.633072,-35.985019,8.4
153.667327,-36.649772,8.4
287.416918,-34.682209,8.4
105.859059,-35.319515,8.4
115.109505,-34.052259,8.4
104.730043,-37.748607,8.4
133.576321,-39.681765,8.4
235.807332,-41.038229,8.4
171.055451,-34.668535,8.4
119.76425,-35.303865,8.4
288.504263,-33.436293,8.4
131.138972,-41.721759,8.4
123.807367,-34.664713,8.4
188.341558,-34.663197,8.4
121.563458,-40.343666,8.4
253.980017,-41.025139,8.4
120.294665,-34.658421,8.4
236.627265,-41.713534,8.4
241.033421,-41.710985,8.4
181.018859,-41.709276,8.4
127.07573,-38.972037,8.4
199.485151,-33.421531,8.4
123.444153,-37.72427,8.4
335.398584,-35.936728,8.4
115.627873,-34.017329,8.4
285.655503,-38.284823,8.4
243.437685,-32.911981,8.4
256.47019,-36.588191,8.4
138.126189,-38.943764,8.4
105.608191,-37.171771,8.4
77.858897,-38.933892,8.4
174.236849,-32.481996,8.4
250.98467,-38.930353,8.4
286.003333,-39.622978,8.4
282.321457,-39.618873,8.4
335.64877,-32.897244,8.4
140.023925,-36.564847,8.4
126.383566,-40.968448,8.4
206.061824,-36.559484,8.4
175.060636,-35.238742,8.4
249.888861,-39.60919,8.4
169.815009,-40.282295,8.4
267.81382,-35.890844,8.4
272.968039,-34.597361,8.4
7.157077,-33.970904,8.4
269.343525,-38.908786,8.4
124.862526,-33.366689,8.4
117.043869,-37.677214,8.4
106.523622,-40.950435,8.4
308.287796,-35.874712,8.4
221.948411,-37.140846,8.4
122.081388,-38.897518,8.4
105.400479,-33.35884,8.4
179.190532,-40.940246,8.4
229.294615,-34.577078,8.4
331.766561,-35.206013,8.4
220.350378,-33.950393,8.4
262.566202,-35.859741,8.4
256.892942,-35.200745,8.4
132.439114,-32.868342,8.4
343.750246,-40.926333,8.4
283.752246,-36.516996,8.4
223.735113,-36.515365,8.4
154.526866,-40.239403,8.4
231.508942,-38.206601,8.4
350.794815,-34.558863,8.4
113.766892,-37.114594,8.4
151.639137,-35.180093,8.4
141.483825,-32.438029,8.4
123.213831,-35.82723,8.4
124.377308,-35.170561,8.4
110.402356,-36.493926,8.4
119.779417,-41.586607,8.4
68.835828,-40.213938,8.4
139.958174,-37.100288,8.4
292.621281,-33.911342,8.4
128.128973,-40.209793,8.4
276.945323,-36.485701,8.4
165.42986,-33.905437,8.4
117.861889,-35.810009,8.4
255.466597,-33.902881,8.4
77.684441,-32.840983,8.4
39.948425,-33.900039,8.4
268.61285,-38.828654,8.4
126.005893,-33.30346,8.4
117.773847,-36.474024,8.4
77.318168,-34.522718,8.4
273.812508,-40.877097,8.4
91.25901,-35.799172,8.4
313.017553,-38.165157,8.4
267.325989,-40.872588,8.4
263.385726,-37.081119,8.4
197.092472,-41.559273,8.4
122.247533,-39.517764,8.4
108.31363,-32.830936,8.4
110.846903,-35.789167,8.4
272.099123,-34.510519,8.4
230.324746,-37.604932,8.4
121.860259,-39.506139,8.4
294.853608,-41.54487,8.4
175.328269,-34.499701,8.4
139.996284,-40.169698,8.4
103.176031,-33.278384,8.4
139.903718,-38.145942,8.4
129.427721,-40.840897,8.4
125.755709,-33.859561,8.4
264.305663,-38.784765,8.4
258.920703,-33.267866,8.4
273.996126,-37.053976,8.4
222.823052,-32.38617,8.4
289.81335,-38.773197,8.4
168.869099,-41.510284,8.4
262.023486,-38.768796,8.4
200.756521,-36.413609,8.4
51.975207,-41.507161,8.4
210.625417,-40.815316,8.4
332.192553,-39.463731,8.4
123.383125,-36.40726,8.4
149.308651,-35.084684,8.4
283.732023,-35.734582,8.4
109.479563,-32.793165,8.4
264.34476,-35.726124,8.4
259.780457,-38.098553,8.4
141.323178,-36.389135,8.4
335.978972,-35.71965,8.4
121.377114,-37.020387,8.4
175.803644,-39.438803,8.4
67.671625,-41.476883,8.4
188.40781,-36.380635,8.4
275.450114,-32.779013,8.4
59.032274,-41.472325,8.4
184.878871,-35.710616,8.4
276.645946,-32.775221,8.4
113.280451,-41.466827,8.4
252.243945,-40.775641,8.4
269.00485,-35.046372,8.4
326.628656,-38.721726,8.4
140.517527,-35.044242,8.4
162.349561,-32.307542,8.4
229.577952,-31.849731,8.4
155.893944,-29.138202,8.4
327.015129,-32.342687,8.4
260.59265,-31.297443,8.4
303.571996,-33.786235,8.4
274.337159,-30.738526,8.4
159.385727,-38.063444,8.4
92.783212,-28.598126,8.4
276.199369,-34.404699,8.4
262.150339,-29.127142,8.4
199.521952,-30.732449,8.4
265.128194,-32.754458,8.4
257.197323,-27.640259,8.4
152.790957,-32.753821,8.4
286.520766,-26.247508,8.4
91.769131,-29.123759,8.4
230.418064,-27.637991,8.4
248.545628,-31.284789,8.4
63.308836,-31.283377,8.4
107.174954,-26.752887,8.4
119.892169,-27.202386,8.4
39.9946,-28.066989,8.4
56.205748,-31.278976,8.4
279.087029,-32.327303,8.4
122.561134,-32.745344,8.4
259.583196,-32.325999,8.4
54.514152,-32.741214,8.4
140.830706,-29.1082,8.4
124.323686,-30.71342,8.4
212.261977,-27.195296,8.4
30.290384,-30.16719,8.4
280.276598,-26.74058,8.4
182.730731,-30.164501,8.4
246.80218,-27.189422,8.4
217.495016,-29.634177,8.4
270.237029,-26.222752,8.4
312.674254,-31.262607,8.4
280.927892,-26.218911,8.4
50.988691,-26.216151,8.4
112.099318,-25.128516,8.4
69.162679,-31.802154,8.4
268.048756,-30.151651,8.4
115.884028,-27.179204,8.4
17.215874,-29.622519,8.4
335.697009,-29.619479,8.4
283.530887,-29.082678,8.4
53.880799,-24.561351,8.4
93.654521,-26.202562,8.4
194.265841,-24.554518,8.4
313.25726,-27.167627,8.4
242.814718,-31.786637,8.4
117.597273,-29.067824,8.4
71.184386,-26.707179,8.4
140.002169,-27.593079,8.4
207.716085,-31.229786,8.4
85.294751,-31.229648,8.4
236.301424,-28.532637,8.4
109.684539,-31.226563,8.4
133.292616,-31.225852,8.4
143.001128,-32.245329,8.4
167.496819,-29.600179,8.4
101.311074,-25.640137,8.4
84.38749,-27.584747,8.4
285.102529,-32.240838,8.4
140.436843,-26.181774,8.4
170.350011,-29.594547,8.4
309.213642,-25.636407,8.4
225.677772,-25.088561,8.4
130.240919,-29.048561,8.4
256.866085,-30.653873,8.4
7.869158,-25.085908,8.4
255.53459,-30.651857,8.4
279.809811,-28.51407,8.4
87.309627,-29.587365,8.4
248.102191,-29.042666,8.4
277.972306,-28.511212,8.4
316.744215,-29.584771,8.4
50.268816,-26.171103,8.4
183.291955,-29.580398,8.4
201.294536,-31.198628,8.4
111.152719,-26.679605,8.4
29.999456,-31.749976,8.4
130.534335,-31.746649,8.4
155.710831,-26.673602,8.4
266.901385,-31.189766,8.4
79.404015,-27.133237,8.4
104.384486,-27.132892,8.4
133.978172,-27.992426,8.4
103.637234,-27.559395,8.4
273.068635,-29.023218,8.4
287.283151,-30.626171,8.4
102.634568,-27.128367,8.4
86.803533,-24.495593,8.4
114.685382,-31.731191,8.4
252.835218,-30.080832,8.4
96.332335,-26.14456,8.4
199.743091,-25.595624,8.4
64.039818,-31.727118,8.4
66.389571,-28.484156,8.4
89.577745,-27.982334,8.4
111.712873,-32.208546,8.4
99.740385,-27.120101,8.4
118.433557,-27.981234,8.4
118.527189,-31.722755,8.4
38.317696,-31.720963,8.4
164.265249,-28.476409,8.4
130.249858,-27.97569,8.4
271.3875,-32.202536,8.4
51.593905,-29.544844,8.4
88.070148,-32.202357,8.4
183.576284,-26.127629,8.4
255.351094,-26.643809,8.4
57.38722,-27.107552,8.4
254.962863,-31.709672,8.4
350.763962,-30.597968,8.4
3.245363,-30.057887,8.4
129.889556,-30.593476,8.4
276.110675,-29.531876,8.4
142.247477,-25.027601,8.4
